feature,importance
Landroid/os/Looper;->loop()V,0.0009817967379959908
Landroid/app/ProgressDialog;-><init>(Landroid/content/Context;)V,0.0009725270824078437
Landroid/app/Activity;->finish()V,0.0009725194237210441
Landroid/app/Fragment;->onDestroy()V,0.0009629419899053619
Landroid/view/Display;->getOrientation()I,0.0009576669524607099
Landroid/view/View;->dispatchApplyWindowInsets(Landroid/view/WindowInsets;)Landroid/view/WindowInsets;,0.0009463751155649916
Landroid/app/Dialog;-><init>(Landroid/content/Context;)V,0.0009399964978921499
Landroid/app/ProgressDialog;->setMessage(Ljava/lang/CharSequence;)V,0.0009363668791498055
Landroid/opengl/GLSurfaceView;-><init>(Landroid/content/Context;)V,0.0009357614186331293
Landroid/app/job/JobService;-><init>()V,0.0009345217716918672
Landroid/content/res/Resources;->openRawResource(I)Ljava/io/InputStream;,0.0009108589718234884
Landroid/media/MediaPlayer;->stop()V,0.0009072332363988797
Landroid/webkit/WebView;->canGoBack()Z,0.0009057943026692518
Landroid/os/Parcel;->readException()V,0.0009018908883738301
Landroid/webkit/WebView;->clearHistory()V,0.0008945528704181156
Landroid/app/Activity;->onCreateOptionsMenu(Landroid/view/Menu;)Z,0.0008837429584468887
Landroid/view/View;->setActivated(Z)V,0.0008733524594742829
Landroid/widget/MediaController;-><init>(Landroid/content/Context;)V,0.0008725051845712588
Landroid/view/WindowManager$LayoutParams;->setTitle(Ljava/lang/CharSequence;)V,0.0008617062563104627
Landroid/preference/PreferenceFragment;->onCreate(Landroid/os/Bundle;)V,0.0008604686222742249
Landroid/webkit/WebView;->dispatchKeyEvent(Landroid/view/KeyEvent;)Z,0.0008602616409591316
Landroid/widget/ScrollView;-><init>(Landroid/content/Context;)V,0.000857578367814983
Landroid/widget/MediaController;->setAnchorView(Landroid/view/View;)V,0.0008568876535747386
Landroid/view/View$BaseSavedState;-><init>(Landroid/os/Parcel;)V,0.0008480580924921759
Landroid/app/Activity;->onBackPressed()V,0.0008458139725155609
Landroid/app/AlertDialog$Builder;->create()Landroid/app/AlertDialog;,0.0008415438544276761
Landroid/os/Messenger;->send(Landroid/os/Message;)V,0.0008381762622121864
Landroid/widget/ImageView;-><init>(Landroid/content/Context;)V,0.0008370660966849427
Landroid/view/ViewGroupOverlay;->remove(Landroid/view/View;)V,0.0008369628686116019
Landroid/app/Activity;->onConfigurationChanged(Landroid/content/res/Configuration;)V,0.0008317287811794743
Landroid/app/NativeActivity;-><init>()V,0.0008303710023560007
Landroid/widget/RelativeLayout;-><init>(Landroid/content/Context;)V,0.0008187765397305245
Landroid/database/sqlite/SQLiteDatabase;->beginTransaction()V,0.0008182906024980134
Landroid/webkit/WebView;->getUrl()Ljava/lang/String;,0.0008168181953375639
Landroid/app/Dialog;->setTitle(Ljava/lang/CharSequence;)V,0.0008157814014004141
Landroid/view/Window;->clearFlags(I)V,0.0008152185892888167
Landroid/os/PowerManager$WakeLock;->acquire()V,0.0008124071640971804
Landroid/os/Handler;->dispatchMessage(Landroid/os/Message;)V,0.0008052667955067535
Landroid/media/MediaPlayer;->pause()V,0.0008001287564388467
Landroid/app/Activity;->dispatchKeyEvent(Landroid/view/KeyEvent;)Z,0.0007861225585626358
Landroid/bluetooth/BluetoothAdapter;->isEnabled()Z,0.0007848893163417642
Landroid/support/v4/widget/DrawerLayout$SavedState;-><init>(Landroid/os/Parcel;)V,0.0007807090211253065
Landroid/widget/ProgressBar;->setVisibility(I)V,0.0007781121404796594
Landroid/widget/EditText;->setSelection(I)V,0.0007598031658317075
Landroid/app/AlertDialog$Builder;->setMessage(I)Landroid/app/AlertDialog$Builder;,0.00075430938217389
Landroid/os/Parcel;->writeBundle(Landroid/os/Bundle;)V,0.0007473194461977433
Landroid/view/Window;->addFlags(I)V,0.0007465012968119091
Landroid/widget/MediaController;->onTouchEvent(Landroid/view/MotionEvent;)Z,0.0007449844132222257
Landroid/os/Environment;->getExternalStoragePublicDirectory(Ljava/lang/String;)Ljava/io/File;,0.0007445377813075029
Landroid/view/Window;->setFormat(I)V,0.000738117361719385
Landroid/media/MediaPlayer;->setDataSource(Ljava/lang/String;)V,0.0007343094125652539
Landroid/widget/VideoView;->start()V,0.0007321330308438872
Landroid/view/Window;->setType(I)V,0.0007292964619062855
Landroid/util/LruCache;->get(Ljava/lang/Object;)Ljava/lang/Object;,0.0007279476449199832
Landroid/view/inputmethod/InputConnectionWrapper;->sendKeyEvent(Landroid/view/KeyEvent;)Z,0.0007272826447791889
Landroid/appwidget/AppWidgetManager;->getInstance(Landroid/content/Context;)Landroid/appwidget/AppWidgetManager;,0.0007244753033041277
Landroid/view/View;->setContentDescription(Ljava/lang/CharSequence;)V,0.0007228954590794387
Landroid/widget/Button;-><init>(Landroid/content/Context;)V,0.0007178058572686809
Landroid/os/Vibrator;->vibrate(J)V,0.000717116301179981
Landroid/webkit/WebView;->goBack()V,0.0007151192282074205
Landroid/widget/TextView;->onCreateInputConnection(Landroid/view/inputmethod/EditorInfo;)Landroid/view/inputmethod/InputConnection;,0.0007124641902019971
Landroid/database/sqlite/SQLiteOpenHelper;->getWritableDatabase()Landroid/database/sqlite/SQLiteDatabase;,0.0007113055342970609
Landroid/widget/PopupWindow;-><init>()V,0.0007045299139027499
Landroid/support/v4/app/NotificationManagerCompat;->cancel(I)V,0.0007043444520193879
Landroid/view/View;->setBackgroundDrawable(Landroid/graphics/drawable/Drawable;)V,0.0006992701433125872
Landroid/graphics/drawable/Drawable;->createFromPath(Ljava/lang/String;)Landroid/graphics/drawable/Drawable;,0.0006980505508404403
Landroid/os/Environment;->getExternalStorageDirectory()Ljava/io/File;,0.0006976809462474115
Landroid/app/Instrumentation;->sendKeyDownUpSync(I)V,0.0006960578520793599
Landroid/content/res/Resources;->getDimension(I)F,0.0006912003761331742
Landroid/webkit/WebView;->loadUrl(Ljava/lang/String;)V,0.0006898090521806751
Landroid/os/Bundle;->getFloat(Ljava/lang/String;)F,0.0006885551154281351
Landroid/telephony/TelephonyManager;->getPhoneType()I,0.0006857520450547537
Landroid/app/Activity;->finishAfterTransition()V,0.0006825985846452552
Landroid/app/Dialog;->dismiss()V,0.0006821378162562008
Landroid/view/View;->requestFocus()Z,0.0006810176802656002
Landroid/app/ProgressDialog;->setIndeterminate(Z)V,0.000680151511829251
Landroid/webkit/WebView;->reload()V,0.0006777758001754292
Landroid/widget/AutoCompleteTextView;->setDropDownBackgroundResource(I)V,0.0006767072139912078
Landroid/media/AudioTrack;->play()V,0.0006766061117678072
Landroid/widget/ImageView;->setVisibility(I)V,0.0006742302431944943
Landroid/os/Bundle;->getSerializable(Ljava/lang/String;)Ljava/io/Serializable;,0.00066448888857326
Landroid/widget/VideoView;->setMediaController(Landroid/widget/MediaController;)V,0.000663920612701371
Landroid/support/v7/app/ActionBarActivity;-><init>()V,0.0006629945021285725
Landroid/app/Fragment;->onStart()V,0.0006613974531449666
Landroid/app/ActivityManager;->getMemoryInfo(Landroid/app/ActivityManager$MemoryInfo;)V,0.0006611871706470168
Landroid/graphics/drawable/ColorDrawable;-><init>()V,0.0006592037510760611
Landroid/view/SurfaceView;-><init>(Landroid/content/Context;)V,0.0006585232504529079
Landroid/telephony/TelephonyManager;->isNetworkRoaming()Z,0.0006553472676917538
Landroid/webkit/WebView;->setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V,0.0006537335291492928
Landroid/telephony/TelephonyManager;->getNetworkCountryIso()Ljava/lang/String;,0.0006469524279525681
Landroid/app/NotificationManager;->cancel(I)V,0.0006469187701797988
Landroid/content/ClipboardManager;->setText(Ljava/lang/CharSequence;)V,0.0006455135612517373
Landroid/view/View;->setClipToOutline(Z)V,0.0006427782557348501
Landroid/graphics/drawable/LayerDrawable;-><init>([Landroid/graphics/drawable/Drawable;)V,0.0006397827709275039
Landroid/graphics/drawable/StateListDrawable;-><init>()V,0.0006375241265293263
Landroid/webkit/WebView;->canGoForward()Z,0.0006368606538704661
Landroid/accessibilityservice/AccessibilityServiceInfo;->loadDescription(Landroid/content/pm/PackageManager;)Ljava/lang/String;,0.0006347681461374521
Landroid/webkit/CookieManager;->getInstance()Landroid/webkit/CookieManager;,0.0006323804688761381
Landroid/graphics/drawable/AnimationDrawable;-><init>()V,0.0006302192531386596
Landroid/webkit/WebView;->clearCache(Z)V,0.000629887203663014
Landroid/content/ContentResolver;->acquireContentProviderClient(Landroid/net/Uri;)Landroid/content/ContentProviderClient;,0.0006289060297140582
Landroid/widget/GridView;->setAdapter(Landroid/widget/ListAdapter;)V,0.0006287329688343283
Landroid/widget/ImageView;->setImageBitmap(Landroid/graphics/Bitmap;)V,0.0006268350261730158
Landroid/widget/MediaController;->show()V,0.000620316374549577
Landroid/app/ActivityManager;->restartPackage(Ljava/lang/String;)V,0.0006099219465979735
Landroid/media/AudioRecord;->startRecording()V,0.0006095709683751287
Landroid/view/View;->getWindowVisibleDisplayFrame(Landroid/graphics/Rect;)V,0.0006094325589593807
Landroid/widget/VideoView;-><init>(Landroid/content/Context;)V,0.0006076436172643217
Landroid/app/Dialog;->dispatchKeyEvent(Landroid/view/KeyEvent;)Z,0.0006075571484159923
Landroid/bluetooth/BluetoothAdapter;->getAddress()Ljava/lang/String;,0.0006064059155222137
Landroid/app/AlarmManager;->cancel(Landroid/app/PendingIntent;)V,0.0006053429658383311
Landroid/app/Service;->stopForeground(Z)V,0.0006035029247982094
Landroid/widget/TextView;-><init>(Landroid/content/Context;)V,0.0005990073516028583
Landroid/view/View;->onTouchEvent(Landroid/view/MotionEvent;)Z,0.0005989138788496217
Landroid/app/Activity;->onOptionsItemSelected(Landroid/view/MenuItem;)Z,0.0005985514448243482
Landroid/bluetooth/BluetoothAdapter;->getDefaultAdapter()Landroid/bluetooth/BluetoothAdapter;,0.0005983172124884198
Landroid/text/SpannableString;-><init>(Ljava/lang/CharSequence;)V,0.0005968125395122851
Landroid/widget/ListView;->setAdapter(Landroid/widget/ListAdapter;)V,0.0005966148643982384
Landroid/webkit/WebView;-><init>(Landroid/content/Context;)V,0.0005953306185354274
Landroid/app/Presentation;->show()V,0.0005945542251528864
Landroid/webkit/CookieSyncManager;->sync()V,0.0005942762631207858
Landroid/view/View;->setScrollBarStyle(I)V,0.0005932792430321054
Landroid/view/Window;->setGravity(I)V,0.000593276978693198
Landroid/view/View;-><init>(Landroid/content/Context;)V,0.0005918212198062616
Landroid/content/ContentProvider;-><init>()V,0.000591748983583393
Landroid/view/KeyCharacterMap;->load(I)Landroid/view/KeyCharacterMap;,0.0005886466314947125
Landroid/widget/ArrayAdapter;->add(Ljava/lang/Object;)V,0.0005864756652059787
Landroid/content/Intent;->getSerializableExtra(Ljava/lang/String;)Ljava/io/Serializable;,0.0005855176875132845
Landroid/graphics/drawable/GradientDrawable;-><init>()V,0.0005846289516187363
Landroid/content/Intent;->getByteArrayExtra(Ljava/lang/String;)[B,0.000584365911369192
Landroid/view/View;->setBackgroundColor(I)V,0.0005836505834720462
Landroid/webkit/WebView;->stopLoading()V,0.0005817721439418746
Landroid/graphics/drawable/BitmapDrawable;-><init>()V,0.0005804632345920729
Landroid/os/ParcelFileDescriptor$AutoCloseInputStream;->close()V,0.0005789346524224843
Landroid/widget/TextView;->setSingleLine()V,0.0005786373576322475
Landroid/os/Bundle;->getByteArray(Ljava/lang/String;)[B,0.0005760821409217667
Landroid/app/Activity;->getRequestedOrientation()I,0.0005740138982089825
Landroid/view/KeyEvent;->getUnicodeChar()I,0.0005736550989897536
Landroid/support/v4/view/ViewPager;->endFakeDrag()V,0.0005695832420519806
Landroid/net/ConnectivityManager;->getActiveNetworkInfo()Landroid/net/NetworkInfo;,0.0005692091430484474
Landroid/app/Dialog;->findViewById(I)Landroid/view/View;,0.0005673184206291859
Landroid/app/Activity;->finishAffinity()V,0.0005660027076606852
Landroid/location/LocationManager;->removeUpdates(Landroid/location/LocationListener;)V,0.000564565650585319
Landroid/app/Dialog;->setContentView(I)V,0.0005632613702347253
Landroid/location/LocationManager;->getProvider(Ljava/lang/String;)Landroid/location/LocationProvider;,0.0005629468326345992
Landroid/app/PendingIntent;->cancel()V,0.0005617117031469017
Landroid/os/PowerManager$WakeLock;->release()V,0.0005616180495341131
Landroid/text/Selection;->removeSelection(Landroid/text/Spannable;)V,0.0005607850596075275
Landroid/view/View;->dispatchGenericMotionEvent(Landroid/view/MotionEvent;)Z,0.0005561119605793151
Landroid/view/GestureDetector;->onTouchEvent(Landroid/view/MotionEvent;)Z,0.0005518191779086941
Landroid/telephony/SmsManager;->divideMessage(Ljava/lang/String;)Ljava/util/ArrayList;,0.0005500330910786805
Landroid/animation/ValueAnimator;->start()V,0.0005468360648987294
Landroid/view/Display;->getWidth()I,0.0005464206567231711
Landroid/view/View;->setBackgroundResource(I)V,0.0005458912536022841
Landroid/text/format/DateFormat;->getTimeFormat(Landroid/content/Context;)Ljava/text/DateFormat;,0.0005437434234720483
Landroid/support/v4/app/DialogFragment;->onAttach(Landroid/app/Activity;)V,0.000540790858378175
Landroid/content/Context;->getText(I)Ljava/lang/CharSequence;,0.0005405599232425948
Landroid/app/ProgressDialog;->setProgress(I)V,0.0005398342370948384
Landroid/widget/TextView;->setGravity(I)V,0.000539512682988255
Landroid/view/Window;->setWindowAnimations(I)V,0.0005393059719310087
